Time,Frame,nose_dist,body_dist,freezing,darting,Homecage,Known
200.27,3004,0.0112050838424323,0.0125134877748102,0,0,0,0
200.33,3005,0.0136427137440281,0.0135726318423332,0,0,0,0
200.4,3006,0.0126214564295642,0.0126418733492477,0,0,0,0
200.47,3007,0.0062347451908697,0.0075814184929089,0,0,0,0
200.53,3008,0.0024660586249779,0.0038664400003085,0,0,0,0
200.6,3009,0.0028484866561827,0.0006059406695688,0,0,0,0
200.67,3010,0.0062465085361807,0.0007466656479997,0,0,0,0
200.73,3011,0.0076225824622984,0.0012712120713396,0,0,0,0
200.8,3012,0.0070224288814684,0.0005965033472957,0,0,0,0
200.87,3013,0.0062575734634412,0.0017469294065572,0,0,0,0
200.93,3014,0.0084016361352174,0.0026366173966952,0,0,0,0
201.0,3015,0.0096497960286968,0.0036297934685412,0,0,0,0
201.07,3016,0.0081660104521997,0.0063507539092179,0,0,0,0
201.13,3017,0.0020477689509582,0.0050705392518358,0,0,0,0
201.2,3018,0.0020988139574879,0.001745962555955,0,0,0,0
201.27,3019,0.0018116422157416,0.0006216427080816,0,0,0,0
201.33,3020,0.0024750158471913,0.0001018457034312,0,0,0,0
201.4,3021,0.0011573140156966,0.0005675544210397,0,0,0,0
201.47,3022,0.0006711817831139,0.0004435718203031,0,0,0,0
201.53,3023,0.0002993264670093,0.000382872418033,0,0,0,0
201.6,3024,0.0015766138784561,0.0001768011185208,0,0,0,0
201.67,3025,0.0082381129021977,0.001507068200059,0,0,0,0
201.73,3026,0.0108540775803542,0.0036185040727604,0,0,0,0
201.8,3027,0.0108761383960023,0.0043372885847323,0,0,0,0
201.87,3028,0.0111221716917476,0.0060573190881017,0,0,0,0
201.93,3029,0.0118554363059027,0.0078345691810551,0,0,0,0
202.0,3030,0.0104835745176314,0.0054358491528516,0,0,0,0
202.07,3031,0.0087672661263074,0.0064810154918558,0,0,0,0
202.13,3032,0.0098022685998253,0.0090108900529424,0,0,0,0
202.2,3033,0.0113668662512398,0.0088535757887358,0,0,0,0
202.27,3034,0.0109608167912315,0.0090164774141054,0,0,0,0
202.33,3035,0.0098956353316883,0.0105873367517547,0,0,0,0
202.4,3036,0.0066122774973295,0.0078220797152641,0,0,0,0
202.47,3037,0.0058160053934703,0.0048450179652455,0,0,0,0
202.53,3038,0.0035953948079286,0.0028084055589093,0,0,0,0
202.6,3039,0.001470768374982,0.000671547173396,0,0,0,0
