Time,Frame,nose_dist,body_dist,freezing,Novel,Known
265.48,6637,0.0029698935848509,0.001306555833792,0,0.0,0.0
265.52,6638,0.0008394606401858,0.0016718818337007,0,0.0,0.0
265.56,6639,0.000295445315007,0.0019648307028772,0,0.0,0.0
265.6,6640,0.0010459940667535,0.0016980135221409,0,0.0,0.0
265.64,6641,0.0031808721477791,0.0007401184353687,0,0.0,0.0
265.68,6642,0.0061826260158834,0.0013318729978149,0,0.0,0.0
265.72,6643,0.0079009471127214,0.0012621938098862,0,0.0,0.0
265.76,6644,0.0037445336849241,0.0003209332873035,0,0.0,0.0
265.8,6645,0.0008279354136971,0.0003142644641591,0,0.0,0.0
265.84,6646,0.0004999145624628,0.0003608645795533,0,0.0,0.0
265.88,6647,0.0020734316072748,0.0010209537617827,0,0.0,0.0
265.92,6648,0.0033380229152192,0.0006305973586324,0,0.0,0.0
265.96,6649,0.0010553458843077,0.0001539900454846,0,0.0,0.0
266.0,6650,0.0015683671781499,0.0003565373166503,0,0.0,0.0
266.04,6651,0.0018749339954534,0.000709293242938,0,0.0,0.0
266.08,6652,0.0010840954837285,0.0007740826941468,0,0.0,0.0
266.12,6653,0.0001843407581878,0.0001829054950728,0,0.0,0.0
266.16,6654,0.0001898989541687,6.169960627173192e-05,0,0.0,0.0
266.2,6655,0.0009270245441787,0.0003484360126778,0,0.0,0.0
266.24,6656,0.0010815268611628,0.0006121195615585,0,0.0,0.0
266.28,6657,0.0023683604456595,0.0005806821616828,0,0.0,0.0
266.32,6658,0.0068900226802706,0.0004724925659525,0,0.0,0.0
266.36,6659,0.0067465463475324,0.0001189819808006,0,0.0,0.0
266.4,6660,0.006461695130508,0.0001353806514199,0,0.0,0.0
266.44,6661,0.0045479257624771,0.0006190398192246,0,0.0,0.01
266.48,6662,0.0035717293154402,0.0010954547974218,0,0.0,0.01
266.52,6663,0.0025264668925161,0.0014231541369423,0,0.0,0.01
266.56,6664,0.0038153284808968,0.002694449718697,0,0.0,0.01
266.6,6665,0.0022261485859172,0.0015421317744472,0,0.0,0.01
266.64,6666,0.0027975441676095,0.0008129852455533,0,0.0,0.01
266.68,6667,0.0040030532209822,0.0004039220164774,0,0.0,0.01
266.72,6668,0.0062429107212365,0.0009153935770785,0,0.0,0.01
266.76,6669,0.0037457723371844,0.0010117027308127,0,0.0,0.01
266.8,6670,0.0023560425201936,0.0009584159416331,0,0.0,0.01
266.84,6671,0.001874927271146,0.0007907254994975,0,0.0,0.01
266.88,6672,0.003093976231773,0.0009862894619369,0,0.0,0.01
266.92,6673,0.0012071718685946,0.0002920429001496,0,0.0,0.01
266.96,6674,0.0008064203873046,0.0002834118661125,0,0.0,0.01
267.0,6675,0.0029097160502588,0.0004394856527232,0,0.0,0.01
267.04,6676,0.0034293139769827,0.0013162890332927,0,0.0,0.01
267.08,6677,0.0018594247451512,0.0011968158416109,0,0.0,0.01
267.12,6678,0.0009230256534682,0.0003356002500142,0,0.0,0.01
267.16,6679,0.0017012050391039,0.0003698340713864,0,0.0,0.0
267.2,6680,0.0023072525046027,0.0006396495657855,0,0.0,0.0
267.24,6681,0.0039063833082211,0.0004908441308635,0,0.0,0.01
267.28,6682,0.0013444274867039,0.0001497641479999,0,0.0,0.01
267.32,6683,0.0001304514698423,0.0001071486607254,0,0.0,0.01
267.36,6684,0.0004487761296405,0.0001098379701336,0,0.0,0.01
267.4,6685,0.0020693749460338,0.0001199464536635,0,0.0,0.01
267.44,6686,0.0015344668097274,0.0004505252487998,0,0.0,0.01
267.48,6687,0.0002713025501239,0.0005197583854395,0,0.0,0.0
267.52,6688,0.0002542931436217,0.0001897693550561,0,0.0,0.0
267.56,6689,0.0012166430687187,0.0001841117527044,0,0.0,0.0
267.6,6690,0.0026613194323094,0.0006585877459805,0,0.0,0.0
267.64,6691,0.0042612599010347,0.0004173031869457,0,0.0,0.0
267.68,6692,0.0020509936238261,0.000408717878186,0,0.0,0.0
267.72,6693,0.004870838616822,0.0015894818811743,0,0.0,0.0
267.76,6694,0.0055543172500651,0.002191412476731,0,0.0,0.0
267.8,6695,0.0100181805052628,0.0041913508183372,0,0.0,0.0
267.84,6696,0.0070099657590604,0.0041624293273773,0,0.0,0.0
267.88,6697,0.005803204805075,0.0013251021182307,0,0.0,0.0
267.92,6698,0.0083434035947306,0.0027205631962996,0,0.0,0.0
267.96,6699,0.0129411287002338,0.0051771731717091,0,0.0,0.0
268.0,6700,0.0085299406454734,0.0044013153205323,0,0.0,0.0
268.04,6701,0.004504772274481,0.0024180894805153,0,0.0,0.0
268.08,6702,0.0017696777520608,0.0010513551664803,0,0.0,0.0
268.12,6703,0.0015519212710787,0.0016170411649345,0,0.0,0.0
268.16,6704,0.0052856662349846,0.0017780149090437,0,0.0,0.0
268.2,6705,0.0103390001637254,0.0004111323031181,0,0.0,0.0
268.24,6706,0.0094354284901641,0.0001181607784372,0,0.0,0.0
268.28,6707,0.0063696185508333,0.0005271864540346,0,0.0,0.0
268.32,6708,0.0026539535237804,0.0007604700675994,0,0.0,0.0
268.36,6709,0.0026558724191746,0.0008909815049473,0,0.0,0.0
268.4,6710,0.0029621559199079,0.0006583990434527,0,0.0,0.0
268.44,6711,0.002002084748462,0.0003973096367436,0,0.0,0.0
268.48,6712,0.0017189069199958,0.0003621442833948,0,0.0,0.0
268.52,6713,0.0030001664885397,0.0004202103981731,0,0.0,0.0
268.56,6714,0.0053897875496051,0.0004142211384133,0,0.0,0.0
268.6,6715,0.0076881286508713,0.000513444517453,0,0.0,0.0
268.64,6716,0.0064117963110156,0.0010208392602611,0,0.0,0.0
268.68,6717,0.0078940715057268,0.0030751384906227,0,0.0,0.0
268.72,6718,0.0062602229308583,0.0027261396078269,0,0.01,0.0
268.76,6719,0.0051598391211934,0.0030047826646537,0,0.01,0.0
268.8,6720,0.0051016500966406,0.0042364145837381,0,0.01,0.0
268.84,6721,0.0035189631086659,0.0045283185600565,0,0.01,0.0
268.88,6722,0.0015622551817996,0.0041967146702508,0,0.01,0.0
268.92,6723,0.0013729513197602,0.0048258858255859,0,0.01,0.0
268.96,6724,0.0009319047900003,0.001053361598404,0,0.01,0.0
269.0,6725,0.0019475338787575,0.0001303448465298,0,0.01,0.0
269.04,6726,0.0037546782473356,0.0006693642363968,0,0.01,0.0
269.08,6727,0.0046544358694931,0.0008137394945492,0,0.01,0.0
269.12,6728,0.0014522691284378,0.0002351170980044,0,0.01,0.0
269.16,6729,0.0004737644818272,5.936539992417537e-05,0,0.01,0.0
269.2,6730,0.0014408660042543,0.0002920045380345,0,0.01,0.0
269.24,6731,0.0028864634376716,0.0007037669397818,0,0.01,0.0
269.28,6732,0.0050958069171386,0.0007272735550918,0,0.01,0.0
269.32,6733,0.0024284396875873,0.0007408729154216,0,0.01,0.0
269.36,6734,0.0012963916977221,0.0002826361297915,0,0.01,0.0
269.4,6735,0.0005080214483293,0.000467494907167,0,0.01,0.0
269.44,6736,0.0006562724506071,0.0011588746109415,0,0.01,0.0
269.48,6737,0.0002396118507079,0.0005228564042542,0,0.01,0.0
