Time,Frame,nose_dist,body_dist,freezing,Novel,Known
101.36,2534,0.0033109358465277,0.0008124757773294,0,0.0,0.01
101.4,2535,0.0014658042045068,0.000363940746989,0,0.0,0.01
101.44,2536,0.0011071285549272,4.808153906501064e-05,0,0.0,0.01
101.48,2537,0.0025199790773327,4.639410325528063e-05,0,0.0,0.01
101.52,2538,0.0070353898014291,0.0002796943665343,0,0.0,0.01
101.56,2539,0.0074167293315774,0.0004663933076651,0,0.01,0.01
101.6,2540,0.0058845738895954,0.0001317701041761,0,0.01,0.01
101.64,2541,0.0054862713662847,0.0001481533386616,0,0.01,0.01
101.68,2542,0.006856003397918,0.0004949768985368,0,0.01,0.01
101.72,2543,0.0032887959195179,0.0004295705541317,0,0.01,0.01
101.76,2544,0.004561393911935,0.0001787415715145,0,0.01,0.0
101.8,2545,0.0049997442881449,0.0003556372751458,0,0.01,0.0
101.84,2546,0.0064044144202902,0.0004093888650453,0,0.01,0.0
101.88,2547,0.002770066883521,0.0003034128360372,0,0.01,0.0
101.92,2548,0.0015594365366934,0.0006934727259413,0,0.01,0.0
101.96,2549,0.0045085995372655,0.0024493883041456,0,0.01,0.0
102.0,2550,0.0127566402688906,0.0070513426667048,0,0.01,0.0
102.04,2551,0.0082549018732375,0.0053169811020966,0,0.01,0.0
102.08,2552,0.0050951915303063,0.0046886879147078,0,0.01,0.0
102.12,2553,0.0043388111194362,0.0041345919806854,0,0.01,0.0
102.16,2554,0.0027724740082146,0.001929205387851,0,0.01,0.0
102.2,2555,0.0020867245112792,0.0006264468455762,0,0.01,0.0
102.24,2556,0.0047576997229093,0.0004961599130577,0,0.01,0.0
102.28,2557,0.0017807216860986,0.0004521235410538,0,0.01,0.0
102.32,2558,0.0014007910725842,0.0008903621040255,0,0.01,0.0
102.36,2559,0.0028683815839658,0.0006404162658619,0,0.01,0.0
102.4,2560,0.0061349691085302,0.0016745376363923,0,0.01,0.0
102.44,2561,0.0039695742905981,0.0008932253068357,0,0.01,0.0
102.48,2562,0.0015848851464438,0.0002741219382064,0,0.01,0.0
102.52,2563,0.004177165533073,0.0004689616135915,0,0.01,0.0
102.56,2564,0.0040980925315613,0.0001155233632428,0,0.01,0.0
102.6,2565,0.0070127542121761,6.618113965410795e-05,0,0.01,0.0
102.64,2566,0.0066673782095342,0.0002676240143447,0,0.01,0.0
102.68,2567,0.00339444777294,0.0002291827252514,0,0.01,0.0
102.72,2568,0.0089599326934524,0.0007567719691248,0,0.01,0.0
