Time,Frame,nose_dist,body_dist,freezing,darting,Novel,Known
273.28,6832,0.0019292034567478,0.0001933268607837,0,0,0.24,0.0
273.32,6833,0.0020443038913976,0.0002062813525024,0,0,0.2,0.0
273.36,6834,0.000466692510198,0.0003378058462376,0,0,0.22,0.0
273.4,6835,0.0009137726623958,0.000359615010224,0,0,0.26,0.0
273.44,6836,0.003803217637973,0.0006411848140989,0,0,0.35,0.0
273.48,6837,0.0019385444365613,0.0008584408700304,0,0,0.51,0.0
273.52,6838,0.0018011873309308,0.0005547503609243,0,0,0.62,0.0
273.56,6839,0.0004963150917824,0.0001865057250083,0,0,0.75,0.0
273.6,6840,0.0005720018123516,0.0003403669083222,0,0,0.81,0.0
273.64,6841,0.0005346843209517,0.0010050450367905,0,0,0.87,0.0
273.68,6842,0.0028210091394276,0.0006431965938978,0,0,0.92,0.0
273.72,6843,0.0048187859474029,0.0004692270986429,0,0,0.95,0.0
273.76,6844,0.0039434612466497,0.0001102835056545,0,0,0.96,0.0
273.8,6845,0.0036228631813192,8.56730071322797e-06,0,0,0.96,0.0
273.84,6846,0.0008374051107828,9.50647636154977e-05,0,0,0.96,0.0
273.88,6847,0.0007138720264781,0.0002936246861756,0,0,0.95,0.0
273.92,6848,0.0004902305190821,0.0001889480272451,0,0,0.94,0.0
273.96,6849,0.0001446324287488,0.0001412860853354,0,0,0.92,0.0
274.0,6850,0.0005698043188321,3.4639199638611826e-05,0,0,0.9,0.0
274.04,6851,0.0007605816268921,6.58738477820563e-05,0,0,0.9,0.0
274.08,6852,0.0004536987409351,0.0003466616189839,0,0,0.91,0.0
274.12,6853,0.0002190506809372,0.0004488253215224,0,0,0.91,0.0
274.16,6854,6.170330615006842e-05,0.0004280702866465,0,0,0.92,0.0
274.2,6855,0.0003183852869827,0.0002941014793986,0,0,0.93,0.0
274.24,6856,0.0004970760548164,4.7444715974637774e-05,0,0,0.92,0.0
274.28,6857,0.0025649213561833,8.231693288862628e-05,0,0,0.88,0.0
274.32,6858,0.0048695376865736,0.0001056536810089,0,0,0.7,0.0
274.36,6859,0.0048680177751897,0.0002371802816295,0,0,0.37,0.0
274.4,6860,0.003056421128106,9.598190362451576e-05,0,0,0.12,0.0
274.44,6861,0.0011491424965781,9.271506225758194e-05,0,0,0.04,0.0
274.48,6862,0.0025296184078189,0.000408960033532,0,0,0.03,0.0
274.52,6863,0.0011051864355032,0.000825610808844,0,0,0.02,0.0
274.56,6864,0.0002507335828374,0.0002687043263195,0,0,0.02,0.0
274.6,6865,1.685835248274259e-05,3.94722510712841e-05,0,0,0.02,0.0
274.64,6866,0.000106167090399,3.777685459790498e-05,0,0,0.01,0.0
274.68,6867,8.992670446989884e-05,2.698211972230561e-05,0,0,0.01,0.0
274.72,6868,0.0001422429050624,4.941937494407967e-05,0,0,0.01,0.0
274.76,6869,0.0001611282734228,0.0001728491428334,0,0,0.01,0.0
274.8,6870,0.0001191151822784,4.310031555078808e-05,0,0,0.01,0.0
274.84,6871,0.0001574028065553,1.0731920980463394e-05,0,0,0.01,0.0
274.88,6872,0.0001435305550255,4.887410004954277e-05,0,0,0.01,0.0
274.92,6873,5.944945973557298e-05,4.795467678609589e-05,0,0,0.01,0.0
274.96,6874,3.422696972838192e-05,8.566734194582707e-05,0,0,0.01,0.0
275.0,6875,9.083214598024962e-05,2.068019937692752e-05,0,0,0.01,0.0
275.04,6876,0.0001480788921421,8.722718764578608e-06,0,0,0.01,0.0
275.08,6877,0.0003025268261215,3.331142647284649e-05,0,0,0.01,0.0
275.12,6878,0.0002614102569376,5.917973061502519e-05,0,0,0.01,0.0
275.16,6879,0.0002421922953015,1.372339764396102e-05,0,0,0.02,0.0
275.2,6880,0.0003764332821561,6.918420250620727e-05,0,0,0.02,0.0
275.24,6881,0.0017137345808118,0.0002783445100354,0,0,0.02,0.0
275.28,6882,0.0038464997800337,0.000108040482471,0,0,0.03,0.0
275.32,6883,0.0030068573847602,0.0001569616544047,0,0,0.06,0.0
275.36,6884,0.0016181866602247,0.0002826643709635,0,0,0.09,0.0
275.4,6885,0.0011138487612962,0.0002910539371484,0,0,0.12,0.0
275.44,6886,0.0023650418095964,0.0006321230279687,0,0,0.15,0.0
275.48,6887,0.0014721313483249,0.0006524399755591,0,0,0.18,0.0
275.52,6888,0.0013541588306023,0.0007346055633666,0,0,0.21,0.0
275.56,6889,0.0024146147301005,0.0006377562639378,0,0,0.23,0.0
