Time,Frame,nose_dist,body_dist,freezing,darting,Known,Novel
158.4,2376,0.0033800222300938,0.0021968774681161,0,0,0,0
158.47,2377,0.0047706657102948,0.0023536923788817,0,0,0,0
158.53,2378,0.0052546969138677,0.0043717648483716,0,0,0,0
158.6,2379,0.0071869224227152,0.0065495514391854,0,0,0,0
158.67,2380,0.006856212249414,0.0060520511902034,0,0,0,0
158.73,2381,0.0042369446007224,0.0056107590931966,0,0,0,0
158.8,2382,0.0030872908058262,0.0060006929517545,0,0,0,0
158.87,2383,0.0006297149503054,0.0013670769824998,0,0,0,0
158.93,2384,0.0018309219131401,0.0010877259553197,0,0,0,0
159.0,2385,0.0018768280223812,0.0004012035629625,0,0,0,0
159.07,2386,0.0015216616382857,0.0005848926409089,0,0,0,0
159.13,2387,0.0004011542400784,0.0003549655370138,0,0,0,0
159.2,2388,0.0005469804614463,0.0006049431086973,0,0,0,0
159.27,2389,0.0008963292187937,0.0004825248714371,0,0,0,0
159.33,2390,0.0004887193448278,0.0003489247305457,0,0,0,0
159.4,2391,0.0001039347073037,0.0004534467893175,0,0,0,0
159.47,2392,0.0006150687001763,0.0003358932353649,0,0,0,0
159.53,2393,0.0002208634650707,8.098701474987621e-05,0,0,0,0
159.6,2394,0.0001200778236372,9.892894493453596e-05,0,0,0,0
159.67,2395,0.000196852160362,0.0002620623030784,0,0,0,0
159.73,2396,0.000138662757098,0.0001233608937059,0,0,0,0
159.8,2397,4.657705623692524e-05,0.0002258562567566,0,0,0,0
159.87,2398,7.324333548719772e-05,0.0001162481798152,0,0,0,0
159.93,2399,0.0015876097728837,0.0004104874573131,0,0,0,0
160.0,2400,0.0094789699413944,0.0021386463300608,0,0,0,0
160.07,2401,0.0187088935313263,0.0037916092868595,0,0,0,0
160.13,2402,0.0116019070836694,0.0010268777635506,0,0,0,0
160.2,2403,0.0059217838497504,0.0004052954761776,0,0,0,0
160.27,2404,0.0029100753531821,2.9519210963747468e-05,0,0,0,0
160.33,2405,0.000809197625602,0.0004687979213615,0,0,0,0
160.4,2406,0.0004008549731629,0.0002583890467456,0,0,0,0
160.47,2407,0.0010188199147913,0.0001053163136543,0,0,0,0
160.53,2408,0.0003735383639692,4.584397080696007e-05,0,0,0,0
160.6,2409,7.063727159657065e-05,0.0002037644991176,0,0,0,0
160.67,2410,0.0001472126641973,6.498208570406674e-05,0,0,0,0
160.73,2411,6.10346880818406e-05,3.976663584313423e-05,0,0,0,0
160.8,2412,0.0003347788247982,2.999210067083265e-05,0,0,0,0
160.87,2413,0.0004035707425854,9.534041927083888e-05,0,0,0,0
160.93,2414,0.0002086982350676,7.299110511442486e-05,0,0,0,0
161.0,2415,7.929979699774863e-05,2.141628006705055e-05,1,0,0,0
161.07,2416,4.742928441894257e-05,6.737177860228474e-05,1,0,0,0
161.13,2417,0.000159100843066,6.465179790909859e-05,1,0,0,0
161.2,2418,0.0001763076498032,8.196595040059112e-05,1,0,0,0
161.27,2419,0.0006427108916234,0.0001740994900092,1,0,0,0
